Codigo Invias,NombreEstacionPeaje,Fecha,Trafico,Recaudo
3857,LOS CAUCHOS,07/01/2018,157955,1392117700
3857,LOS CAUCHOS,08/01/2018,155363,1395656350
3857,LOS CAUCHOS,09/01/2018,146853,1328419400
3857,LOS CAUCHOS,10/01/2018,160183,1453270650
3857,LOS CAUCHOS,11/01/2018,155233,1415271800
3857,LOS CAUCHOS,12/01/2018,183518,1633511100
3830,LOS CEDROS,01/01/2014,59667,437256400
3830,LOS CEDROS,02/01/2014,48077,368627100
3830,LOS CEDROS,03/01/2014,54588,410520300
3830,LOS CEDROS,04/01/2014,55994,413934200
3830,LOS CEDROS,05/01/2014,53382,415392700
3830,LOS CEDROS,06/01/2014,54079,421126200
3830,LOS CEDROS,07/01/2014,57472,455252400
3830,LOS CEDROS,08/01/2014,55312,427943800
3830,LOS CEDROS,09/01/2014,54537,427665800
3830,LOS CEDROS,10/01/2014,58253,445746700
3830,LOS CEDROS,11/01/2014,57614,433237100
3830,LOS CEDROS,12/01/2014,64966,478224700
3830,LOS CEDROS,01/01/2015,66592,494624300
3830,LOS CEDROS,02/01/2015,55580,451719700
3830,LOS CEDROS,03/01/2015,63537,506179600
3830,LOS CEDROS,04/01/2015,61276,474346900
3830,LOS CEDROS,05/01/2015,59557,459859400
3830,LOS CEDROS,06/01/2015,61399,476224000
3830,LOS CEDROS,07/01/2015,63552,499154700
3830,LOS CEDROS,08/01/2015,63414,489796200
3830,LOS CEDROS,09/01/2015,63536,498480000
3830,LOS CEDROS,10/01/2015,69928,542063100
3830,LOS CEDROS,11/01/2015,65396,499776400
3830,LOS CEDROS,12/01/2015,75729,574323300
3830,LOS CEDROS,01/01/2016,75446,578263300
3830,LOS CEDROS,02/01/2016,61695,501883500
3830,LOS CEDROS,03/01/2016,72841,585395300
3830,LOS CEDROS,04/01/2016,61000,503644000
3830,LOS CEDROS,05/01/2016,64686,530609600
3830,LOS CEDROS,06/01/2016,66588,559061000
3830,LOS CEDROS,07/01/2016,68352,560849300
3830,LOS CEDROS,08/01/2016,66105,546946900
3830,LOS CEDROS,09/01/2016,64850,534704900
3830,LOS CEDROS,10/01/2016,68420,560851800
3830,LOS CEDROS,11/01/2016,66984,552760500
3830,LOS CEDROS,12/01/2016,73872,599815600
3830,LOS CEDROS,01/01/2017,73590,598827300
3830,LOS CEDROS,02/01/2017,56644,483816100
3830,LOS CEDROS,03/01/2017,63788,559761100
3830,LOS CEDROS,04/01/2017,66830,559498100
3830,LOS CEDROS,05/01/2017,58114,491698800
3830,LOS CEDROS,06/01/2017,61673,535334400
3830,LOS CEDROS,07/01/2017,62533,534894000
3830,LOS CEDROS,08/01/2017,59816,600418200
3830,LOS CEDROS,09/01/2017,52665,745050000
3830,LOS CEDROS,10/01/2017,54247,750025500
3830,LOS CEDROS,11/01/2017,53090,727359800
3830,LOS CEDROS,12/01/2017,63313,847882800
3830,LOS CEDROS,01/01/2018,61109,833068800
3830,LOS CEDROS,02/01/2018,47349,672540700
3830,LOS CEDROS,03/01/2018,58944,820388600
3830,LOS CEDROS,04/01/2018,51514,731159700
3830,LOS CEDROS,05/01/2018,58799,900178100
3830,LOS CEDROS,06/01/2018,67981,1106416900
3830,LOS CEDROS,07/01/2018,59113,859591400
3830,LOS CEDROS,08/01/2018,55198,765823600
3830,LOS CEDROS,09/01/2018,54243,774830600
3830,LOS CEDROS,10/01/2018,57076,801349500
3830,LOS CEDROS,11/01/2018,53727,745995500
3830,LOS CEDROS,12/01/2018,64190,863206700
3817,LOS CUROS,01/01/2014,186572,1658133550
3817,LOS CUROS,02/01/2014,122209,1245158250
3817,LOS CUROS,03/01/2014,132067,1298669250
3817,LOS CUROS,04/01/2014,157565,1468263300
3817,LOS CUROS,05/01/2014,156992,1910419600
3817,LOS CUROS,06/01/2014,152318,1535401450
3817,LOS CUROS,07/01/2014,142148,1432841500
3817,LOS CUROS,08/01/2014,141427,1366999450
3817,LOS CUROS,09/01/2014,129902,1314220900
3817,LOS CUROS,10/01/2014,152588,1490829850
3817,LOS CUROS,11/01/2014,150587,1555107950
3817,LOS CUROS,12/01/2014,181682,1646180150
3817,LOS CUROS,01/01/2015,192160,1746210100
3817,LOS CUROS,02/01/2015,121944,1291065500
3817,LOS CUROS,03/01/2015,138415,1396930950
3817,LOS CUROS,04/01/2015,149793,1519316100
3817,LOS CUROS,05/01/2015,139780,1451766150
3817,LOS CUROS,06/01/2015,157015,1532760000
3817,LOS CUROS,07/01/2015,156657,1571360050
3817,LOS CUROS,08/01/2015,151388,1501421300
3817,LOS CUROS,09/01/2015,134913,1410408850
3817,LOS CUROS,10/01/2015,159767,1617120500
3817,LOS CUROS,11/01/2015,152228,1560291300
3817,LOS CUROS,12/01/2015,191757,1785514450
3817,LOS CUROS,01/01/2016,199706,1884646000
3817,LOS CUROS,02/01/2016,129244,1456885100
3817,LOS CUROS,03/01/2016,166923,1698117650
3817,LOS CUROS,04/01/2016,127969,1444836100
3817,LOS CUROS,05/01/2016,141925,1535456400
3817,LOS CUROS,06/01/2016,142636,1466088800
3817,LOS CUROS,07/01/2016,139641,1308147500
3817,LOS CUROS,08/01/2016,149190,1609243550
3817,LOS CUROS,09/01/2016,138273,1538645250
3817,LOS CUROS,10/01/2016,156464,1660421100
3817,LOS CUROS,11/01/2016,153758,1665549100
3817,LOS CUROS,12/01/2016,188645,1885293900
3817,LOS CUROS,01/01/2017,197726,1990962400
3817,LOS CUROS,02/01/2017,129161,1510205100
3817,LOS CUROS,03/01/2017,141057,1636824100
3817,LOS CUROS,04/01/2017,163429,1752823350
3817,LOS CUROS,05/01/2017,140403,1598617900
3817,LOS CUROS,06/01/2017,151883,1667709600
3817,LOS CUROS,07/01/2017,0,0
3817,LOS CUROS,08/01/2017,0,0
3817,LOS CUROS,09/01/2017,0,0
3817,LOS CUROS,10/01/2017,0,0
3817,LOS CUROS,11/01/2017,0,0
3817,LOS CUROS,12/01/2017,0,0
3817,LOS CUROS,01/01/2018,0,0
3817,LOS CUROS,02/01/2018,0,0
3817,LOS CUROS,03/01/2018,0,0
3817,LOS CUROS,04/01/2018,0,0
3817,LOS CUROS,05/01/2018,0,0
3817,LOS CUROS,06/01/2018,0,0
3817,LOS CUROS,07/01/2018,0,0
3817,LOS CUROS,08/01/2018,0,0
3817,LOS CUROS,09/01/2018,0,0
3817,LOS CUROS,10/01/2018,0,0
3817,LOS CUROS,11/01/2018,0,0
3817,LOS CUROS,12/01/2018,0,0
3968,LOS GARZONES 1,01/01/2014,407755,1493230800
3968,LOS GARZONES 1,02/01/2014,342847,1296061400
3968,LOS GARZONES 1,03/01/2014,381188,1443667600
3968,LOS GARZONES 1,04/01/2014,385837,1449939000
3968,LOS GARZONES 1,05/01/2014,375475,1429217500
3968,LOS GARZONES 1,06/01/2014,370870,1390790000
3968,LOS GARZONES 1,07/01/2014,392254,1491786500
3968,LOS GARZONES 1,08/01/2014,382286,1445124100
3968,LOS GARZONES 1,09/01/2014,378850,1450408500
3968,LOS GARZONES 1,10/01/2014,402901,1535522300
3968,LOS GARZONES 1,11/01/2014,383232,1451638500
3968,LOS GARZONES 1,12/01/2014,439398,1644556400
3968,LOS GARZONES 1,01/01/2015,417402,1719013600
3968,LOS GARZONES 1,02/01/2015,349907,1588999500
3968,LOS GARZONES 1,03/01/2015,402396,1829601600
3968,LOS GARZONES 1,04/01/2015,393979,1771355200
3968,LOS GARZONES 1,05/01/2015,396053,1796541400
3968,LOS GARZONES 1,06/01/2015,410312,1864076000
3968,LOS GARZONES 1,07/01/2015,424205,1926210600
3968,LOS GARZONES 1,08/01/2015,423797,1925373300
3968,LOS GARZONES 1,09/01/2015,411602,1897725200
3968,LOS GARZONES 1,10/01/2015,440331,2011113600
3968,LOS GARZONES 1,11/01/2015,428303,1961120500
3968,LOS GARZONES 1,12/01/2015,488261,2211310900
3968,LOS GARZONES 1,01/01/2016,469804,2123530400
3968,LOS GARZONES 1,02/01/2016,401559,1842983900
3968,LOS GARZONES 1,03/01/2016,452539,2046876500
3968,LOS GARZONES 1,04/01/2016,406289,1870379500
3968,LOS GARZONES 1,05/01/2016,434116,1965232200
3968,LOS GARZONES 1,06/01/2016,438555,1998127300
3968,LOS GARZONES 1,07/01/2016,451228,1996082850
3968,LOS GARZONES 1,08/01/2016,446984,2637689100
3968,LOS GARZONES 1,09/01/2016,428369,2408398300
3968,LOS GARZONES 1,10/01/2016,445569,2557486900
3968,LOS GARZONES 1,11/01/2016,437048,2446192750
3968,LOS GARZONES 1,12/01/2016,489650,2854989650
3968,LOS GARZONES 1,01/01/2017,469286,3220155150
3968,LOS GARZONES 1,02/01/2017,389652,2426124900
3968,LOS GARZONES 1,03/01/2017,436843,2695116600
3968,LOS GARZONES 1,04/01/2017,432647,2830236500
3968,LOS GARZONES 1,05/01/2017,429069,2699831000
3968,LOS GARZONES 1,06/01/2017,429501,2770676100
3968,LOS GARZONES 1,07/01/2017,447780,2756721900
3968,LOS GARZONES 1,08/01/2017,447941,2753812400
3968,LOS GARZONES 1,09/01/2017,418325,2677547000
3968,LOS GARZONES 1,10/01/2017,430464,2821619500
3968,LOS GARZONES 1,11/01/2017,430514,2751679500
3968,LOS GARZONES 1,12/01/2017,477178,3236604500
3968,LOS GARZONES 1,01/01/2018,457150,3701095900
3968,LOS GARZONES 1,02/01/2018,382433,2801170900
3968,LOS GARZONES 1,03/01/2018,437121,3153682900
3968,LOS GARZONES 1,04/01/2018,415892,2990784400
3968,LOS GARZONES 1,05/01/2018,423826,2427326400
3968,LOS GARZONES 1,06/01/2018,419963,1752180500
3968,LOS GARZONES 1,07/01/2018,441564,2859372250
3968,LOS GARZONES 1,08/01/2018,440409,3025809800
3968,LOS GARZONES 1,09/01/2018,420007,2704318800
3968,LOS GARZONES 1,10/01/2018,446850,3067207600
3968,LOS GARZONES 1,11/01/2018,430763,3017647200
3968,LOS GARZONES 1,12/01/2018,481567,3472910050
3976,LOS MANGUITOS,01/01/2014,0,0
3976,LOS MANGUITOS,02/01/2014,0,0
3976,LOS MANGUITOS,03/01/2014,0,0
3976,LOS MANGUITOS,04/01/2014,0,0
3976,LOS MANGUITOS,05/01/2014,0,0
3976,LOS MANGUITOS,06/01/2014,0,0
3976,LOS MANGUITOS,07/01/2014,0,0
3976,LOS MANGUITOS,08/01/2014,0,0
3976,LOS MANGUITOS,09/01/2014,0,0
3976,LOS MANGUITOS,10/01/2014,0,0
3976,LOS MANGUITOS,11/01/2014,0,0
3976,LOS MANGUITOS,12/01/2014,0,0
3976,LOS MANGUITOS,01/01/2015,0,0
3976,LOS MANGUITOS,02/01/2015,0,0
3976,LOS MANGUITOS,03/01/2015,0,0
3976,LOS MANGUITOS,04/01/2015,0,0
3976,LOS MANGUITOS,05/01/2015,0,0
3976,LOS MANGUITOS,06/01/2015,0,0
3976,LOS MANGUITOS,07/01/2015,0,0
3976,LOS MANGUITOS,08/01/2015,0,0
3976,LOS MANGUITOS,09/01/2015,0,0
3976,LOS MANGUITOS,10/01/2015,0,0
3976,LOS MANGUITOS,11/01/2015,0,0
3976,LOS MANGUITOS,12/01/2015,0,0
3976,LOS MANGUITOS,01/01/2016,0,0
3976,LOS MANGUITOS,02/01/2016,0,0
3976,LOS MANGUITOS,03/01/2016,0,0
3976,LOS MANGUITOS,04/01/2016,0,0
3976,LOS MANGUITOS,05/01/2016,0,0
3976,LOS MANGUITOS,06/01/2016,28198,363342000
3976,LOS MANGUITOS,07/01/2016,116586,1588506150
3976,LOS MANGUITOS,08/01/2016,138851,2209057900
3976,LOS MANGUITOS,09/01/2016,125569,2010445300
3976,LOS MANGUITOS,10/01/2016,134411,2096084650
3976,LOS MANGUITOS,11/01/2016,127987,2002014550
3976,LOS MANGUITOS,12/01/2016,157311,2341947950
3976,LOS MANGUITOS,01/01/2017,171914,2637728850
3976,LOS MANGUITOS,02/01/2017,114521,2051017900
3976,LOS MANGUITOS,03/01/2017,126183,2270883000
3976,LOS MANGUITOS,04/01/2017,138427,2356884300
3976,LOS MANGUITOS,05/01/2017,123647,2270363000
3976,LOS MANGUITOS,06/01/2017,130447,2315760100
3976,LOS MANGUITOS,07/01/2017,129986,2300498500
3976,LOS MANGUITOS,08/01/2017,126613,2307800400
3976,LOS MANGUITOS,09/01/2017,121497,2266569700
3976,LOS MANGUITOS,10/01/2017,127829,2356259400
3976,LOS MANGUITOS,11/01/2017,125250,2288601000
3976,LOS MANGUITOS,12/01/2017,156628,2667556800
3976,LOS MANGUITOS,01/01/2018,175756,3107466400
3976,LOS MANGUITOS,02/01/2018,110916,2397012100
3976,LOS MANGUITOS,03/01/2018,132792,2642357100
3976,LOS MANGUITOS,04/01/2018,122133,2575713400
3976,LOS MANGUITOS,05/01/2018,99084,1989442400
3976,LOS MANGUITOS,06/01/2018,80263,1287208700
3976,LOS MANGUITOS,07/01/2018,121014,2413777200
3976,LOS MANGUITOS,08/01/2018,124377,2576352800
3976,LOS MANGUITOS,09/01/2018,109983,2291593600
3976,LOS MANGUITOS,10/01/2018,124871,2557701800
3976,LOS MANGUITOS,11/01/2018,119806,2517833100
3976,LOS MANGUITOS,12/01/2018,150954,2872627100
3851,LOS PATIOS,01/01/2014,0,0
3851,LOS PATIOS,02/01/2014,0,0
3851,LOS PATIOS,03/01/2014,0,0
3851,LOS PATIOS,04/01/2014,0,0
3851,LOS PATIOS,05/01/2014,0,0
3851,LOS PATIOS,06/01/2014,0,0
3851,LOS PATIOS,07/01/2014,0,0
3851,LOS PATIOS,08/01/2014,0,0
3851,LOS PATIOS,09/01/2014,0,0
3851,LOS PATIOS,10/01/2014,0,0
3851,LOS PATIOS,11/01/2014,0,0
3851,LOS PATIOS,12/01/2014,60451,428323100
3851,LOS PATIOS,01/01/2015,140081,1003810350
3851,LOS PATIOS,02/01/2015,132930,959533450
3851,LOS PATIOS,03/01/2015,147559,1069226300
3851,LOS PATIOS,04/01/2015,135432,977353000
3851,LOS PATIOS,05/01/2015,152745,1105872400
3851,LOS PATIOS,06/01/2015,138464,999603500
3851,LOS PATIOS,07/01/2015,138202,999093050
3851,LOS PATIOS,08/01/2015,148043,1073393250
3851,LOS PATIOS,09/01/2015,142512,1028670000
3851,LOS PATIOS,10/01/2015,148603,1074307600
3851,LOS PATIOS,11/01/2015,145825,1055776850
3851,LOS PATIOS,12/01/2015,156298,1138117500
3851,LOS PATIOS,01/01/2016,142677,1078544650
3851,LOS PATIOS,02/01/2016,137255,1060150050
3851,LOS PATIOS,03/01/2016,143846,1116714250
3851,LOS PATIOS,04/01/2016,145237,1113595050
3851,LOS PATIOS,05/01/2016,153732,1180269100
3851,LOS PATIOS,06/01/2016,145847,1135001900
3851,LOS PATIOS,07/01/2016,143789,1124097800
3851,LOS PATIOS,08/01/2016,145099,1129424650
3851,LOS PATIOS,09/01/2016,143766,1121783050
3851,LOS PATIOS,10/01/2016,145712,1137202600
3851,LOS PATIOS,11/01/2016,140530,1098610300
3851,LOS PATIOS,12/01/2016,152842,1201833100
3851,LOS PATIOS,01/01/2017,138194,1122184350
3851,LOS PATIOS,02/01/2017,132178,1097254950
3851,LOS PATIOS,03/01/2017,142914,1185279300
3851,LOS PATIOS,04/01/2017,137465,1147680950
3851,LOS PATIOS,05/01/2017,143200,1190679350
3851,LOS PATIOS,06/01/2017,134480,1120332450
3851,LOS PATIOS,07/01/2017,132498,1099673050
3851,LOS PATIOS,08/01/2017,137221,1144741000
3851,LOS PATIOS,09/01/2017,129769,1085334450
3851,LOS PATIOS,10/01/2017,128929,1078632350
3851,LOS PATIOS,11/01/2017,128146,1074176250
3851,LOS PATIOS,12/01/2017,138828,1170612500
3851,LOS PATIOS,01/01/2018,126042,1086753000
3851,LOS PATIOS,02/01/2018,119737,1053416100
3851,LOS PATIOS,03/01/2018,134256,1186997350
3851,LOS PATIOS,04/01/2018,126293,1114683050
3851,LOS PATIOS,05/01/2018,129445,1144455700
3851,LOS PATIOS,06/01/2018,120884,1073172750
3851,LOS PATIOS,07/01/2018,105789,938544300
3851,LOS PATIOS,08/01/2018,113652,1014979900
3851,LOS PATIOS,09/01/2018,113956,1016188650
3851,LOS PATIOS,10/01/2018,118015,1052101550
3851,LOS PATIOS,11/01/2018,123116,1099381250
3851,LOS PATIOS,12/01/2018,141107,1267051700
3810,MACHETA,01/01/2014,0,0
3810,MACHETA,02/01/2014,0,0
3810,MACHETA,03/01/2014,0,0
3810,MACHETA,04/01/2014,0,0
3810,MACHETA,05/01/2014,0,0
3810,MACHETA,06/01/2014,0,0
3810,MACHETA,07/01/2014,0,0
3810,MACHETA,08/01/2014,0,0
3810,MACHETA,09/01/2014,0,0
3810,MACHETA,10/01/2014,0,0
3810,MACHETA,11/01/2014,0,0
3810,MACHETA,12/01/2014,0,0
3810,MACHETA,01/01/2015,0,0
3810,MACHETA,02/01/2015,0,0
3810,MACHETA,03/01/2015,0,0
3810,MACHETA,04/01/2015,0,0
3810,MACHETA,05/01/2015,0,0
3810,MACHETA,06/01/2015,0,0
3810,MACHETA,07/01/2015,0,0
3810,MACHETA,08/01/2015,6262,46189100
3810,MACHETA,09/01/2015,46060,344822600
3810,MACHETA,10/01/2015,57032,423792800
3810,MACHETA,11/01/2015,49849,371252500
3810,MACHETA,12/01/2015,65278,482785400
3810,MACHETA,01/01/2016,72094,550823100
3810,MACHETA,02/01/2016,44988,365530800
3810,MACHETA,03/01/2016,58182,469439800
3810,MACHETA,04/01/2016,44078,353343900
3810,MACHETA,05/01/2016,54480,436575200
3810,MACHETA,06/01/2016,52568,423333600
3810,MACHETA,07/01/2016,51303,407576700
3810,MACHETA,08/01/2016,52411,428631200
3810,MACHETA,09/01/2016,48807,397953000
3810,MACHETA,10/01/2016,57399,461402250
3810,MACHETA,11/01/2016,55171,444178200
3810,MACHETA,12/01/2016,64265,513041700
3810,MACHETA,01/01/2017,72174,582426300
3810,MACHETA,02/01/2017,44139,375107000
3810,MACHETA,03/01/2017,49779,424233600
3810,MACHETA,04/01/2017,56702,473352200
3810,MACHETA,05/01/2017,50541,429468000
3810,MACHETA,06/01/2017,53962,454916000
3810,MACHETA,07/01/2017,54411,456223400
3810,MACHETA,08/01/2017,52831,446012000
3810,MACHETA,09/01/2017,48272,410977300
3810,MACHETA,10/01/2017,55230,465360100
3810,MACHETA,11/01/2017,53634,463078500
3810,MACHETA,12/01/2017,67529,569047700
3810,MACHETA,01/01/2018,69726,593629500
3810,MACHETA,02/01/2018,45418,404158800
3810,MACHETA,03/01/2018,56748,511325800
3810,MACHETA,04/01/2018,45836,415071000
3810,MACHETA,05/01/2018,48571,437884000
3810,MACHETA,06/01/2018,51736,464971800
3810,MACHETA,07/01/2018,49424,445595050
3810,MACHETA,08/01/2018,49533,449457000
3810,MACHETA,09/01/2018,44658,412725200
3810,MACHETA,10/01/2018,55233,509505800
3810,MACHETA,11/01/2018,55079,499814100
3810,MACHETA,12/01/2018,68252,600282950
3904,MARAHUACO,01/01/2014,135060,1157061600
3904,MARAHUACO,02/01/2014,92375,819281500
3904,MARAHUACO,03/01/2014,112571,978894100
3904,MARAHUACO,04/01/2014,114981,999376200
3904,MARAHUACO,05/01/2014,100442,891812300
3904,MARAHUACO,06/01/2014,105084,925926600
3904,MARAHUACO,07/01/2014,107294,962069500
3904,MARAHUACO,08/01/2014,111381,973316600
3904,MARAHUACO,09/01/2014,96829,835721600
3904,MARAHUACO,10/01/2014,110752,968627300
3904,MARAHUACO,11/01/2014,107715,922247800
3904,MARAHUACO,12/01/2014,133041,1138067300
3904,MARAHUACO,01/01/2015,143740,1246563000
3904,MARAHUACO,02/01/2015,108234,957797500
3904,MARAHUACO,03/01/2015,112841,1000693200
3904,MARAHUACO,04/01/2015,114115,1007288300
3904,MARAHUACO,05/01/2015,111335,993394300
3904,MARAHUACO,06/01/2015,118284,1047211200
3904,MARAHUACO,07/01/2015,121120,1087733100
3904,MARAHUACO,08/01/2015,117487,1043921800
3904,MARAHUACO,09/01/2015,104662,933422300
3904,MARAHUACO,10/01/2015,119562,1066693900
3904,MARAHUACO,11/01/2015,119983,1068220800
3904,MARAHUACO,12/01/2015,142098,1271817900
3904,MARAHUACO,01/01/2016,150624,1360247800
3904,MARAHUACO,02/01/2016,116039,1119857700
3904,MARAHUACO,03/01/2016,130521,1254757105
3904,MARAHUACO,04/01/2016,105685,1027319100
3904,MARAHUACO,05/01/2016,115154,1107914600
3904,MARAHUACO,06/01/2016,117870,1134948800
3904,MARAHUACO,07/01/2016,133283,1287230300
3904,MARAHUACO,08/01/2016,122998,1194285500
3904,MARAHUACO,09/01/2016,111392,1074857000
3904,MARAHUACO,10/01/2016,121392,1209087500
3904,MARAHUACO,11/01/2016,114890,1154353000
3904,MARAHUACO,12/01/2016,132956,1409644600
3904,MARAHUACO,01/01/2017,148472,1604925800
3904,MARAHUACO,02/01/2017,115275,1297685000
3904,MARAHUACO,03/01/2017,114771,1298239600
3904,MARAHUACO,04/01/2017,120782,1355638600
3904,MARAHUACO,05/01/2017,104331,1168034200
3904,MARAHUACO,06/01/2017,115731,1308688300
3904,MARAHUACO,07/01/2017,125235,1409359600
3904,MARAHUACO,08/01/2017,116763,1287930300
3904,MARAHUACO,09/01/2017,113680,1257138300
3904,MARAHUACO,10/01/2017,128524,1434037300
3904,MARAHUACO,11/01/2017,115455,1272099100
3904,MARAHUACO,12/01/2017,139205,1531198900
3904,MARAHUACO,01/01/2018,152528,1697954400
3904,MARAHUACO,02/01/2018,119145,1368183100
3904,MARAHUACO,03/01/2018,136019,1574193200
3904,MARAHUACO,04/01/2018,117994,1361276500
3904,MARAHUACO,05/01/2018,111282,1282236400
3904,MARAHUACO,06/01/2018,120184,1381678100
3904,MARAHUACO,07/01/2018,135429,1551745100
3904,MARAHUACO,08/01/2018,129188,1478232100
3904,MARAHUACO,09/01/2018,114964,1318668800
3904,MARAHUACO,10/01/2018,127497,1454829300
3904,MARAHUACO,11/01/2018,125773,1437096000
3904,MARAHUACO,12/01/2018,154819,1765275600
3938,MATA DE CAÑA,01/01/2014,0,0
3938,MATA DE CAÑA,02/01/2014,0,0
3938,MATA DE CAÑA,03/01/2014,0,0
3938,MATA DE CAÑA,04/01/2014,0,0
3938,MATA DE CAÑA,05/01/2014,0,0
3938,MATA DE CAÑA,06/01/2014,0,0
3938,MATA DE CAÑA,07/01/2014,0,0
3938,MATA DE CAÑA,08/01/2014,0,0
3938,MATA DE CAÑA,09/01/2014,0,0
3938,MATA DE CAÑA,10/01/2014,0,0
3938,MATA DE CAÑA,11/01/2014,0,0
3938,MATA DE CAÑA,12/01/2014,0,0
3938,MATA DE CAÑA,01/01/2015,0,0
3938,MATA DE CAÑA,02/01/2015,0,0
3938,MATA DE CAÑA,03/01/2015,0,0
3938,MATA DE CAÑA,04/01/2015,0,0
3938,MATA DE CAÑA,05/01/2015,0,0
3938,MATA DE CAÑA,06/01/2015,0,0
3938,MATA DE CAÑA,07/01/2015,0,0
3938,MATA DE CAÑA,08/01/2015,0,0
3938,MATA DE CAÑA,09/01/2015,0,0
3938,MATA DE CAÑA,10/01/2015,0,0
3938,MATA DE CAÑA,11/01/2015,11967,89973700
3938,MATA DE CAÑA,12/01/2015,111761,837595800
3938,MATA DE CAÑA,01/01/2016,135359,1011029900
3938,MATA DE CAÑA,02/01/2016,79026,653211700
3938,MATA DE CAÑA,03/01/2016,105414,838102600
3938,MATA DE CAÑA,04/01/2016,73636,604127400
3938,MATA DE CAÑA,05/01/2016,83863,701718900
3938,MATA DE CAÑA,06/01/2016,82108,1021535800
3938,MATA DE CAÑA,07/01/2016,85713,1024817100
3938,MATA DE CAÑA,08/01/2016,73147,864602300
3938,MATA DE CAÑA,09/01/2016,64695,783102900
3938,MATA DE CAÑA,10/01/2016,73969,885613700
3938,MATA DE CAÑA,11/01/2016,70050,842121000
3938,MATA DE CAÑA,12/01/2016,88102,1040575300
3938,MATA DE CAÑA,01/01/2017,111767,1320860500
3938,MATA DE CAÑA,02/01/2017,56397,720857800
3938,MATA DE CAÑA,03/01/2017,65487,837182000
3938,MATA DE CAÑA,04/01/2017,87146,1107623100
3938,MATA DE CAÑA,05/01/2017,63304,806559100
3938,MATA DE CAÑA,06/01/2017,74579,941225550
3938,MATA DE CAÑA,07/01/2017,77890,968318600
3938,MATA DE CAÑA,08/01/2017,73652,933511700
3938,MATA DE CAÑA,09/01/2017,63678,814192600
3938,MATA DE CAÑA,10/01/2017,69962,892373900
3938,MATA DE CAÑA,11/01/2017,68377,868408000
3938,MATA DE CAÑA,12/01/2017,86507,1076174200
3938,MATA DE CAÑA,01/01/2018,109344,1367271200
3938,MATA DE CAÑA,02/01/2018,54227,729917300
3938,MATA DE CAÑA,03/01/2018,79789,1042166000
3938,MATA DE CAÑA,04/01/2018,61920,829257400
3938,MATA DE CAÑA,05/01/2018,62764,865436800
3938,MATA DE CAÑA,06/01/2018,78611,1124086200
3938,MATA DE CAÑA,07/01/2018,81659,1079628500
3938,MATA DE CAÑA,08/01/2018,73893,978131500
3938,MATA DE CAÑA,09/01/2018,66819,904462500
3938,MATA DE CAÑA,10/01/2018,76946,1024705000
3938,MATA DE CAÑA,11/01/2018,69842,930243400
3938,MATA DE CAÑA,12/01/2018,90098,1171301300
5606,MEDIACANOA,01/01/2014,215425,2675339200
5606,MEDIACANOA,02/01/2014,176365,2425652800
5606,MEDIACANOA,03/01/2014,192266,2584445100
5606,MEDIACANOA,04/01/2014,210345,2698795900
5606,MEDIACANOA,05/01/2014,189394,2668990900
5606,MEDIACANOA,06/01/2014,198092,2594863000
5606,MEDIACANOA,07/01/2014,211759,2853719900
5606,MEDIACANOA,08/01/2014,218956,2791359100
5606,MEDIACANOA,09/01/2014,198784,2756993700
5606,MEDIACANOA,10/01/2014,210380,2798139900
5606,MEDIACANOA,11/01/2014,204823,2737942000
5606,MEDIACANOA,12/01/2014,224564,2865309400
5606,MEDIACANOA,01/01/2015,230658,2868976900
5606,MEDIACANOA,02/01/2015,186498,2604695100
5606,MEDIACANOA,03/01/2015,198122,2577604600
5606,MEDIACANOA,04/01/2015,219543,2900594200
5606,MEDIACANOA,05/01/2015,216823,2935497600
5606,MEDIACANOA,06/01/2015,221626,2884073100
5606,MEDIACANOA,07/01/2015,228114,3051909400
5606,MEDIACANOA,08/01/2015,235965,3121119000
5606,MEDIACANOA,09/01/2015,209510,2902410300
5606,MEDIACANOA,10/01/2015,223846,3066401000
5606,MEDIACANOA,11/01/2015,209129,2875509800
5606,MEDIACANOA,12/01/2015,226289,3003124100
5606,MEDIACANOA,01/01/2016,247748,3327483100
5606,MEDIACANOA,02/01/2016,200820,2997275200
5606,MEDIACANOA,03/01/2016,236395,3275832100
5606,MEDIACANOA,04/01/2016,202887,3093007700
5606,MEDIACANOA,05/01/2016,218899,3255562700
5606,MEDIACANOA,06/01/2016,198428,2847849100
5606,MEDIACANOA,07/01/2016,211955,2835463500
5606,MEDIACANOA,08/01/2016,238032,3600457600
5606,MEDIACANOA,09/01/2016,211373,3237212700
5606,MEDIACANOA,10/01/2016,227279,3436143200
5606,MEDIACANOA,11/01/2016,222578,3377923000
5606,MEDIACANOA,12/01/2016,232527,3378960400
5606,MEDIACANOA,01/01/2017,235989,3415977300
5606,MEDIACANOA,02/01/2017,192309,3142910400
5606,MEDIACANOA,03/01/2017,208113,3350933800
5606,MEDIACANOA,04/01/2017,214100,3330294300
5606,MEDIACANOA,05/01/2017,195432,2944960100
5606,MEDIACANOA,06/01/2017,212071,3412703000
5606,MEDIACANOA,07/01/2017,231581,3596779500
5606,MEDIACANOA,08/01/2017,223981,3382978100
5606,MEDIACANOA,09/01/2017,201300,3229057700
5606,MEDIACANOA,10/01/2017,215732,3356092500
5606,MEDIACANOA,11/01/2017,212680,3423605700
5606,MEDIACANOA,12/01/2017,223562,3402845100
